Longitude;Latitude;timeStamp ;Main (cl/min);Débit GE (ml/min);Débit GI (ml/min);Débit DI (ml/min);Débit DE (ml/min);ref_d1;ref_d2;ref_d3;ref_d4;Speed_brut;Speed_kmh;Speed_moymobile;Pressure_brut;Pressure_bars;Debit_ref_GE;Debit_ref_GI;Debit_ref_DI;Debit_ref_DE;volrate_d1;volrate_d2;volrate_d3;volrate_d4
3.8283786;43.659353;14:32:21:781;0;1532;1498;1554;1539;76;76;76;76;41.1;4.11;4.09;426;4.26;1554.2;1554.2;1554.2;1554.2;74.91442543;73.25183374;75.99022005;75.25672372
3.8283763;43.6593541;14:32:21:885;0;1532;1498;1554;1542;53;53;107;107;41.9;4.19;4.10047619;426;4.26;1086.62619;1086.62619;2193.754762;2193.754762;74.72302868;73.06468471;75.79607479;75.21077691
3.8283763;43.6593541;14:32:21:984;0;1529;1498;1557;1545;53;53;107;107;41.9;4.19;4.104285714;426;4.26;1087.635714;1087.635714;2195.792857;2195.792857;74.50748347;72.99686739;75.87191089;75.28715628
3.828374;43.6593552;14:32:22:096;0;1526;1495;1561;1545;53;53;107;107;40;4;4.108095238;426;4.26;1088.645238;1088.645238;2197.830952;2197.830952;74.29233801;72.78312275;75.99629072;75.21734091
3.828374;43.6593552;14:32:22:198;0;1520;1485;1576;1557;53;53;107;107;40;4;4.102857143;425;4.25;1087.257143;1087.257143;2195.028571;2195.028571;74.09470752;72.38857939;76.82451253;75.89832869
3.8283715;43.659356;14:32:22:296;0;1507;1476;1595;1573;53;53;107;107;41.1;4.11;4.097619048;425;4.25;1085.869048;1085.869048;2192.22619;2192.22619;73.55490994;72.04183614;77.85008716;76.77629285
3.8283715;43.659356;14:32:22:392;0;1488;1454;1624;1598;53;53;107;107;41.1;4.11;4.097619048;424;4.24;1085.869048;1085.869048;2192.22619;2192.22619;72.62754213;70.96804184;79.26554329;77.99651365
3.8283689;43.6593568;14:32:22:492;0;1466;1432;1658;1630;53;53;107;107;41.1;4.11;4.097619048;424;4.24;1085.869048;1085.869048;2192.22619;2192.22619;71.55374782;69.89424753;80.92504358;79.55839628
3.8283689;43.6593568;14:32:22:596;0;1441;1403;1696;1668;53;53;107;107;41.1;4.11;4.097619048;425;4.25;1085.869048;1085.869048;2192.22619;2192.22619;70.33352702;68.4787914;82.7797792;81.4131319
3.8283665;43.6593579;14:32:22:697;0;1406;1372;1740;1712;53;53;107;107;41.1;4.11;4.097619048;425;4.25;1085.869048;1085.869048;2192.22619;2192.22619;68.6252179;66.96571761;84.92736781;83.56072051
3.8283665;43.6593579;14:32:22:798;0;1372;1340;1784;1756;53;53;107;107;41.1;4.11;4.093809524;425;4.25;1084.859524;1084.859524;2190.188095;2190.188095;67.02803303;65.46469699;87.15598465;85.7880656
3.8283642;43.6593589;14:32:22:907;0;1337;1306;1835;1806;53;53;107;107;41.1;4.11;4.09;425;4.25;1083.85;1083.85;2188.15;2188.15;65.37897311;63.86308068;89.73105134;88.31295844
3.8283642;43.6593589;14:32:22:964;0;1302;1274;1882;1857;53;53;107;107;41.1;4.11;4.086190476;424;4.24;1082.840476;1082.840476;2186.111905;2186.111905;63.72683836;62.35636872;92.1151381;90.89150449
3.8283617;43.6593599;14:32:23:068;0;1268;1239;1932;1910;53;53;107;107;41.1;4.11;4.086190476;424;4.24;1082.840476;1082.840476;2186.111905;2186.111905;62.06269666;60.64328167;94.56240531;93.48560774
3.8283617;43.6593599;14:32:23:178;0;1236;1211;1977;1954;53;53;107;107;41.1;4.11;4.086190476;425;4.25;1082.840476;1082.840476;2186.111905;2186.111905;60.49644564;59.27281203;96.76494581;95.63920289
3.8283592;43.6593608;14:32:23:289;0;1211;1183;2014;1992;53;53;107;107;41.1;4.11;4.086190476;425;4.25;1082.840476;1082.840476;2186.111905;2186.111905;59.27281203;57.90234238;98.57592355;97.49912598
3.8283592;43.6593608;14:32:23:391;0;1186;1161;2046;2027;53;53;107;107;41.1;4.11;4.086190476;425;4.25;1082.840476;1082.840476;2186.111905;2186.111905;58.04917842;56.82554481;100.1421746;99.21221303
3.8283567;43.6593616;14:32:23:489;0;1167;1142;2071;2055;53;53;107;107;41.1;4.11;4.086190476;425;4.25;1082.840476;1082.840476;2186.111905;2186.111905;57.11921687;55.89558327;101.3658082;100.5826827
3.8283567;43.6593616;14:32:23:587;0;1148;1129;2096;2080;53;53;107;107;41.1;4.11;4.086190476;423;4.23;1082.840476;1082.840476;2186.111905;2186.111905;56.18925533;55.25929379;102.5894418;101.8063163
3.8283542;43.6593627;14:32:23:689;0;1139;1117;2115;2099;53;53;107;107;41.9;4.19;4.096666667;423;4.23;1085.616667;1085.616667;2191.716667;2191.716667;55.60618389;54.53213995;103.2546786;102.4735557
3.8283542;43.6593627;14:32:23:783;0;1130;1104;2131;2118;53;53;107;107;41.9;4.19;4.110952381;423;4.23;1089.402381;1089.402381;2199.359524;2199.359524;54.97509556;53.71018186;103.6742731;103.0418163
3.8283518;43.6593637;14:32:23:880;0;1120;1095;2147;2131;53;53;107;107;41.1;4.11;4.114761905;423;4.23;1090.411905;1090.411905;2201.397619;2201.397619;54.43814373;53.2230066;104.3559773;103.5782895
3.8283518;43.6593637;14:32:23:978;0;1111;1085;2159;2140;53;53;107;107;41.1;4.11;4.114761905;424;4.24;1090.411905;1090.411905;2201.397619;2201.397619;54.00069436;52.73695174;104.9392431;104.0157389
3.8283492;43.6593645;14:32:24:085;0;1105;1079;2169;2150;53;53;107;107;41.1;4.11;4.110952381;424;4.24;1089.402381;1089.402381;2199.359524;2199.359524;53.75883239;52.49391868;105.5229932;104.5986332
3.8283492;43.6593645;14:32:24:189;0;1098;1073;2175;2159;53;53;107;107;41.1;4.11;4.107142857;423;4.23;1088.392857;1088.392857;2197.321429;2197.321429;53.46782609;52.25043478;105.9130435;105.133913
3.8283466;43.6593653;14:32:24:288;0;1092;1070;2181;2165;53;53;107;107;41.1;4.11;4.112380952;423;4.23;1089.780952;1089.780952;2200.12381;2200.12381;53.10792033;52.03798055;106.0699398;105.2918018
3.8283466;43.6593653;14:32:24:386;0;1089;1070;2188;2172;53;53;107;107;41.1;4.11;4.117619048;424;4.24;1091.169048;1091.169048;2202.92619;2202.92619;52.89464554;51.97178212;106.2750087;105.4978605
3.8283442;43.6593663;14:32:24:490;0;1086;1070;2191;2175;53;53;107;107;41.1;4.11;4.117619048;424;4.24;1091.169048;1091.169048;2202.92619;2202.92619;52.74893026;51.97178212;106.420724;105.6435758
3.8283442;43.6593663;14:32:24:595;0;1082;1066;2194;2178;53;53;107;107;41.1;4.11;4.117619048;426;4.26;1091.169048;1091.169048;2202.92619;2202.92619;52.55464323;51.77749509;106.5664392;105.7892911
3.8283418;43.6593674;14:32:24:693;0;1079;1063;2197;2181;53;53;107;107;41.9;4.19;4.117619048;426;4.26;1091.169048;1091.169048;2202.92619;2202.92619;52.40892795;51.63177981;106.7121545;105.9350064
3.8283418;43.6593674;14:32:24:790;0;1076;1063;2197;2181;53;53;107;107;41.9;4.19;4.121428571;425;4.25;1092.178571;1092.178571;2204.964286;2204.964286;52.21490468;51.58405546;106.6135182;105.8370884
3.8283393;43.659368;14:32:24:888;0;1073;1060;2197;2184;53;53;107;107;40;4;4.125238095;425;4.25;1093.188095;1093.188095;2207.002381;2207.002381;52.02123976;51.3909731;106.5150641;105.8847974
3.8283393;43.659368;14:32:24:984;0;1073;1057;2197;2184;53;53;107;107;40;4;4.12;425;4.25;1091.8;1091.8;2204.2;2204.2;52.08737864;51.31067961;106.6504854;106.0194175
3.8283367;43.6593689;14:32:25:088;0;1070;1054;2197;2184;53;53;107;107;41.9;4.19;4.114761905;425;4.25;1090.411905;1090.411905;2201.397619;2201.397619;52.00786946;51.23018169;106.7862516;106.1543803
3.8283367;43.6593689;14:32:25:190;0;1070;1054;2197;2184;53;53;107;107;41.9;4.19;4.118571429;425;4.25;1091.421429;1091.421429;2203.435714;2203.435714;51.95976413;51.1827957;106.6874783;106.0561915
3.8283343;43.6593699;14:32:25:290;0;1070;1054;2197;2184;53;53;107;107;41.1;4.11;4.122380952;425;4.25;1092.430952;1092.430952;2205.47381;2205.47381;51.91174772;51.13549729;106.5888876;105.9581841
3.8283343;43.6593699;14:32:25:385;0;1070;1051;2197;2184;53;53;107;107;41.1;4.11;4.122380952;425;4.25;1092.430952;1092.430952;2205.47381;2205.47381;51.91174772;50.98995033;106.5888876;105.9581841
3.8283319;43.659371;14:32:25:482;0;1070;1048;2194;2188;53;53;107;107;41.1;4.11;4.122380952;425;4.25;1092.430952;1092.430952;2205.47381;2205.47381;51.91174772;50.84440337;106.4433406;106.1522467
3.8283319;43.659371;14:32:25:584;0;1070;1045;2191;2191;53;53;107;107;41.1;4.11;4.122380952;424;4.24;1092.430952;1092.430952;2205.47381;2205.47381;51.91174772;50.69885642;106.2977937;106.2977937
3.8283294;43.6593718;14:32:25:689;0;1070;1045;2191;2191;53;53;107;107;41.1;4.11;4.122380952;424;4.24;1092.430952;1092.430952;2205.47381;2205.47381;51.91174772;50.69885642;106.2977937;106.2977937
3.8283294;43.6593718;14:32:25:791;0;1070;1042;2191;2194;53;53;107;107;41.1;4.11;4.122380952;424;4.24;1092.430952;1092.430952;2205.47381;2205.47381;51.91174772;50.55330946;106.2977937;106.4433406
3.8283269;43.6593727;14:32:25:889;0;1070;1042;2191;2194;53;53;107;107;41.1;4.11;4.118571429;424;4.24;1091.421429;1091.421429;2203.435714;2203.435714;51.95976413;50.60006937;106.3961152;106.5417967
3.8283269;43.6593727;14:32:25:985;0;1070;1045;2191;2197;53;53;107;107;41.1;4.11;4.114761905;424;4.24;1090.411905;1090.411905;2201.397619;2201.397619;52.00786946;50.79273232;106.4946187;106.7862516
3.8283245;43.6593737;14:32:26:087;0;1070;1045;2194;2200;53;53;107;107;40;4;4.114761905;424;4.24;1090.411905;1090.411905;2201.397619;2201.397619;52.00786946;50.79273232;106.6404351;106.932068
3.8283245;43.6593737;14:32:26:192;0;1070;1045;2194;2200;53;53;107;107;40;4;4.10952381;424;4.24;1089.02381;1089.02381;2198.595238;2198.595238;52.07415991;50.85747393;106.7763615;107.0683662
3.8283222;43.6593747;14:32:26:300;0;1070;1042;2194;2204;53;53;107;107;38.9;3.89;4.104285714;424;4.24;1087.635714;1087.635714;2195.792857;2195.792857;52.14061956;50.77619213;106.9126349;107.3999304
3.8283222;43.6593747;14:32:26:403;0;1070;1042;2197;2204;53;53;107;107;38.9;3.89;4.093809524;424;4.24;1084.859524;1084.859524;2190.188095;2190.188095;52.27404909;50.90613005;107.3327905;107.6747703
3.8283199;43.6593756;14:32:26:507;0;1070;1042;2200;2204;53;53;107;107;38.9;3.89;4.083333333;424;4.24;1082.083333;1082.083333;2184.583333;2184.583333;52.40816327;51.03673469;107.755102;107.9510204
3.8283199;43.6593756;14:32:26:612;0;1070;1042;2203;2207;53;53;107;107;38.9;3.89;4.072857143;423;4.23;1079.307143;1079.307143;2178.978571;2178.978571;52.54296738;51.16801122;108.1795861;108.3760084
3.8283174;43.6593766;14:32:26:713;0;1070;1042;2207;2207;53;53;107;107;41.1;4.11;4.062380952;423;4.23;1076.530952;1076.530952;2173.37381;2173.37381;52.67846677;51.29996483;108.6554917;108.6554917
3.8283174;43.6593766;14:32:26:813;0;1070;1045;2210;2207;53;53;107;107;41.1;4.11;4.062380952;422;4.22;1076.530952;1076.530952;2173.37381;2173.37381;52.67846677;51.44766147;108.8031884;108.6554917
3.828315;43.6593775;14:32:26:917;0;1070;1045;2213;2210;53;53;107;107;40;4;4.058571429;422;4.22;1075.521429;1075.521429;2171.335714;2171.335714;52.72791271;51.49595213;109.0531503;108.905315
3.828315;43.6593775;14:32:27:016;0;1070;1045;2213;2210;53;53;107;107;40;4;4.04952381;423;4.23;1073.12381;1073.12381;2166.495238;2166.495238;52.84571966;51.61100659;109.2968015;109.1486359
3.8283125;43.6593784;14:32:27:117;0;1070;1045;2213;2210;53;53;107;107;41.1;4.11;4.04952381;423;4.23;1073.12381;1073.12381;2166.495238;2166.495238;52.84571966;51.61100659;109.2968015;109.1486359
3.8283125;43.6593784;14:32:27:212;0;1070;1045;2213;2210;53;53;107;107;41.1;4.11;4.054761905;424;4.24;1074.511905;1074.511905;2169.297619;2169.297619;52.77745156;51.54433353;109.1556078;109.0076336
3.8283102;43.6593794;14:32:27:318;0;1070;1045;2213;2210;53;53;107;107;40;4;4.050952381;424;4.24;1073.502381;1073.502381;2167.259524;2167.259524;52.82708358;51.59280592;109.2582579;109.1101446
3.8283102;43.6593794;14:32:27:420;0;1066;1045;2213;2210;53;53;107;107;40;4;4.041904762;424;4.24;1071.104762;1071.104762;2162.419048;2162.419048;52.74740811;51.70829406;109.5028275;109.3543827
3.8283077;43.6593804;14:32:27:523;0;1066;1048;2210;2210;53;53;107;107;41.9;4.19;4.036666667;424;4.24;1069.716667;1069.716667;2159.616667;2159.616667;52.81585467;51.92402973;109.4962841;109.4962841
3.8283077;43.6593804;14:32:27:625;0;1066;1048;2210;2210;53;53;107;107;41.9;4.19;4.04047619;425;4.25;1070.72619;1070.72619;2161.654762;2161.654762;52.76605775;51.87507366;109.3930466;109.3930466
3.8283052;43.6593811;14:32:27:728;0;1066;1051;2207;2210;53;53;107;107;41.1;4.11;4.044285714;425;4.25;1071.735714;1071.735714;2163.692857;2163.692857;52.71635465;51.97456729;109.1416461;109.2900035
3.8283052;43.6593811;14:32:27:826;0;1066;1048;2207;2210;53;53;107;107;41.1;4.11;4.044285714;426;4.26;1071.735714;1071.735714;2163.692857;2163.692857;52.71635465;51.82620982;109.1416461;109.2900035
3.8283025;43.659382;14:32:27:925;0;1066;1048;2203;2207;53;53;107;107;43;4.3;4.044285714;426;4.26;1071.735714;1071.735714;2163.692857;2163.692857;52.71635465;51.82620982;108.9438361;109.1416461
3.8283025;43.659382;14:32:28:032;0;1066;1045;2200;2207;53;53;107;107;43;4.3;4.053333333;425;4.25;1074.133333;1074.133333;2168.533333;2168.533333;52.59868421;51.5625;108.5526316;108.8980263
3.8283002;43.659383;14:32:28:143;0;1066;1045;2200;2207;53;53;107;107;41.1;4.11;4.062380952;425;4.25;1076.530952;1076.530952;2173.37381;2173.37381;52.48153792;51.44766147;108.3108663;108.6554917
3.8283002;43.659383;14:32:28:200;0;1066;1045;2200;2207;53;53;107;107;41.1;4.11;4.062380952;424;4.24;1076.530952;1076.530952;2173.37381;2173.37381;52.48153792;51.44766147;108.3108663;108.6554917
3.8282979;43.6593841;14:32:28:344;0;1066;1045;2197;2210;53;53;107;107;40;4;4.067619048;424;4.24;1077.919048;1077.919048;2176.17619;2176.17619;52.41395458;51.38140951;108.023882;108.6630766
3.8282979;43.6593841;14:32:28:441;0;1066;1045;2194;2210;53;53;107;107;40;4;4.067619048;424;4.24;1077.919048;1077.919048;2176.17619;2176.17619;52.41395458;51.38140951;107.8763756;108.6630766
3.8282953;43.6593848;14:32:28:544;0;1066;1042;2194;2210;53;53;107;107;40;4;4.072857143;424;4.24;1079.307143;1079.307143;2178.978571;2178.978571;52.34654507;51.16801122;107.7376359;108.5233251
3.8282953;43.6593848;14:32:28:649;0;1066;1042;2194;2207;53;53;107;107;40;4;4.078095238;424;4.24;1080.695238;1080.695238;2181.780952;2181.780952;52.27930873;51.10228865;107.5992527;108.2368052
3.8282926;43.6593855;14:32:28:749;0;1066;1039;2194;2203;53;53;107;107;41.9;4.19;4.083333333;424;4.24;1082.083333;1082.083333;2184.583333;2184.583333;52.2122449;50.88979592;107.4612245;107.9020408
3.8282926;43.6593855;14:32:28:847;0;1066;1039;2194;2203;53;53;107;107;41.9;4.19;4.097619048;422;4.22;1085.869048;1085.869048;2192.22619;2192.22619;52.03021499;50.71237653;107.0865776;107.5258571
3.8282903;43.6593866;14:32:28:948;0;1066;1039;2194;2203;53;53;107;107;41.1;4.11;4.101428571;422;4.22;1086.878571;1086.878571;2194.264286;2194.264286;51.98188784;50.66527342;106.9871125;107.425984
3.8282903;43.6593866;14:32:29:046;0;1066;1039;2194;2203;53;53;107;107;41.1;4.11;4.101428571;422;4.22;1086.878571;1086.878571;2194.264286;2194.264286;51.98188784;50.66527342;106.9871125;107.425984
3.828288;43.659388;14:32:29:151;0;1063;1039;2197;2203;53;53;107;107;41.9;4.19;4.106666667;422;4.22;1088.266667;1088.266667;2197.066667;2197.066667;51.76948052;50.60064935;106.9967532;107.288961
3.828288;43.659388;14:32:29:254;0;1063;1039;2197;2203;53;53;107;107;41.9;4.19;4.115714286;423;4.23;1090.664286;1090.664286;2201.907143;2201.907143;51.65567511;50.4894134;106.7615411;107.0531066
3.8282855;43.6593887;14:32:29:311;0;1063;1039;2197;2200;53;53;107;107;41.1;4.11;4.11952381;423;4.23;1091.67381;1091.67381;2203.945238;2203.945238;51.6079066;50.44272338;106.6628135;106.8084614
3.8282855;43.6593887;14:32:29:411;0;1066;1039;2197;2200;53;53;107;107;41.1;4.11;4.11952381;424;4.24;1091.67381;1091.67381;2203.945238;2203.945238;51.7535545;50.44272338;106.6628135;106.8084614
3.8282828;43.6593893;14:32:29:512;0;1066;1039;2197;2200;53;53;107;107;41.9;4.19;4.124761905;424;4.24;1093.061905;1093.061905;2206.747619;2206.747619;51.68783191;50.37866544;106.5273609;106.6728238
3.8282828;43.6593893;14:32:29:617;0;1066;1039;2197;2200;53;53;107;107;41.9;4.19;4.133809524;424;4.24;1095.459524;1095.459524;2211.588095;2211.588095;51.57470338;50.26840226;106.2942057;106.4393503
3.8282805;43.6593905;14:32:29:728;0;1066;1039;2194;2200;53;53;107;107;40;4;4.133809524;424;4.24;1095.459524;1095.459524;2211.588095;2211.588095;51.57470338;50.26840226;106.1490612;106.4393503
3.8282805;43.6593905;14:32:29:834;0;1063;1039;2194;2200;53;53;107;107;40;4;4.124761905;424;4.24;1093.061905;1093.061905;2206.747619;2206.747619;51.54236897;50.37866544;106.3818979;106.6728238
3.8282783;43.6593917;14:32:29:934;0;1063;1039;2194;2200;53;53;107;107;41.1;4.11;4.11952381;424;4.24;1091.67381;1091.67381;2203.945238;2203.945238;51.6079066;50.44272338;106.5171656;106.8084614
3.8282783;43.6593917;14:32:30:029;0;1063;1039;2194;2200;53;53;107;107;41.1;4.11;4.11952381;425;4.25;1091.67381;1091.67381;2203.945238;2203.945238;51.6079066;50.44272338;106.5171656;106.8084614
3.8282757;43.6593926;14:32:30:132;0;1066;1039;2191;2200;53;53;107;107;41.9;4.19;4.11047619;425;4.25;1089.27619;1089.27619;2199.104762;2199.104762;51.86746988;50.55375348;106.6056534;107.0435589
3.8282757;43.6593926;14:32:30:233;0;1066;1039;2191;2200;53;53;107;107;41.9;4.19;4.105238095;426;4.26;1087.888095;1087.888095;2196.302381;2196.302381;51.93365039;50.61825774;106.7416773;107.1801415
3.8282731;43.6593933;14:32:30:333;0;1066;1039;2194;2200;53;53;107;107;41.1;4.11;4.109047619;426;4.26;1088.897619;1088.897619;2198.340476;2198.340476;51.88550238;50.57132924;106.7887357;107.0807741
3.8282731;43.6593933;14:32:30:433;0;1066;1039;2194;2200;53;53;107;107;41.1;4.11;4.109047619;426;4.26;1088.897619;1088.897619;2198.340476;2198.340476;51.88550238;50.57132924;106.7887357;107.0807741
3.8282707;43.6593944;14:32:30:539;0;1066;1039;2197;2200;53;53;107;107;41.1;4.11;4.114285714;426;4.26;1090.285714;1090.285714;2201.142857;2201.142857;51.81944444;50.50694444;106.7986111;106.9444444
3.8282707;43.6593944;14:32:30:647;0;1063;1039;2200;2200;53;53;107;107;41.1;4.11;4.11952381;425;4.25;1091.67381;1091.67381;2203.945238;2203.945238;51.6079066;50.44272338;106.8084614;106.8084614
3.8282684;43.6593955;14:32:30:753;0;1060;1042;2203;2204;53;53;107;107;41.1;4.11;4.124761905;425;4.25;1093.061905;1093.061905;2206.747619;2206.747619;51.39690603;50.52412838;106.8182868;106.8667744
3.8282684;43.6593955;14:32:30:851;0;1060;1042;2207;2207;53;53;107;107;41.1;4.11;4.13;427;4.27;1094.45;1094.45;2209.55;2209.55;51.33171913;50.46004843;106.8765133;106.8765133
3.828266;43.6593964;14:32:30:958;0;1060;1045;2207;2207;53;53;107;107;40;4;4.126190476;427;4.27;1093.440476;1093.440476;2207.511905;2207.511905;51.37911137;50.65204847;106.9751875;106.9751875
3.828266;43.6593964;14:32:31:068;0;1060;1045;2210;2207;53;53;107;107;40;4;4.117142857;426;4.26;1091.042857;1091.042857;2202.671429;2202.671429;51.49201943;50.76335878;107.3560028;107.2102706
3.8282633;43.659397;14:32:31:173;0;1060;1045;2213;2207;53;53;107;107;41.9;4.19;4.111904762;426;4.26;1089.654762;1089.654762;2199.869048;2199.869048;51.55761436;50.82802548;107.6386798;107.3468442
3.8282633;43.659397;14:32:31:227;0;1060;1045;2213;2207;53;53;107;107;41.9;4.19;4.115714286;426;4.26;1090.664286;1090.664286;2201.907143;2201.907143;51.5098924;50.78097883;107.5390489;107.2474835
3.828261;43.6593981;14:32:31:330;0;1060;1045;2216;2207;53;53;107;107;40;4;4.115714286;426;4.26;1090.664286;1090.664286;2201.907143;2201.907143;51.5098924;50.78097883;107.6848317;107.2474835
3.8282586;43.6593993;14:32:31:429;0;1060;1048;2216;2207;53;53;107;107;40;4;4.106666667;426;4.26;1088.266667;1088.266667;2197.066667;2197.066667;51.62337662;51.03896104;107.9220779;107.4837662
3.8282586;43.6593993;14:32:31:529;0;1057;1048;2219;2207;53;53;107;107;41.9;4.19;4.101428571;426;4.26;1086.878571;1086.878571;2194.264286;2194.264286;51.54301637;51.1041449;108.2061999;107.621038
3.8282561;43.6594001;14:32:31:631;0;1060;1051;2219;2207;53;53;107;107;41.9;4.19;4.105238095;427;4.27;1087.888095;1087.888095;2196.302381;2196.302381;51.64134091;51.2028767;108.1057882;107.5211692
3.8282561;43.6594001;14:32:31:734;0;1063;1048;2219;2207;53;53;107;107;41.1;4.11;4.105238095;427;4.27;1087.888095;1087.888095;2196.302381;2196.302381;51.78749565;51.05672196;108.1057882;107.5211692
3.8282535;43.6594008;14:32:31:841;0;1066;1051;2219;2204;53;53;107;107;41.1;4.11;4.101428571;427;4.27;1086.878571;1086.878571;2194.264286;2194.264286;51.98188784;51.25043539;108.2061999;107.4747475
3.8282535;43.6594008;14:32:31:939;0;1066;1048;2219;2204;53;53;107;107;41.1;4.11;4.106666667;427;4.27;1088.266667;1088.266667;2197.066667;2197.066667;51.91558442;51.03896104;108.0681818;107.3376623
3.8282511;43.6594018;14:32:32:037;0;1066;1048;2222;2204;53;53;107;107;41.1;4.11;4.111904762;427;4.27;1089.654762;1089.654762;2199.869048;2199.869048;51.84944991;50.97394325;108.0764331;107.2009265
3.8282511;43.6594018;14:32:32:142;0;1066;1048;2219;2204;53;53;107;107;40;4;4.111904762;427;4.27;1089.654762;1089.654762;2199.869048;2199.869048;51.84944991;50.97394325;107.9305153;107.2009265
3.8282486;43.6594028;14:32:32:245;0;1066;1048;2219;2204;53;53;107;107;40;4;4.106666667;426;4.26;1088.266667;1088.266667;2197.066667;2197.066667;51.91558442;51.03896104;108.0681818;107.3376623
3.8282486;43.6594028;14:32:32:347;0;1063;1051;2219;2204;53;53;107;107;41.9;4.19;4.097619048;426;4.26;1085.869048;1085.869048;2192.22619;2192.22619;51.8837885;51.29808251;108.3067984;107.5746659
3.8282461;43.6594037;14:32:32:445;0;1063;1048;2219;2204;53;53;107;107;41.9;4.19;4.097619048;426;4.26;1085.869048;1085.869048;2192.22619;2192.22619;51.8837885;51.15165601;108.3067984;107.5746659
3.8282461;43.6594037;14:32:32:542;0;1066;1048;2219;2204;53;53;107;107;41.1;4.11;4.101428571;426;4.26;1086.878571;1086.878571;2194.264286;2194.264286;51.98188784;51.1041449;108.2061999;107.4747475
3.8282438;43.6594046;14:32:32:643;0;1066;1045;2216;2200;53;53;107;107;41.1;4.11;4.101428571;426;4.26;1086.878571;1086.878571;2194.264286;2194.264286;51.98188784;50.95785441;108.0599094;107.2796935
3.8282438;43.6594046;14:32:32:741;0;1066;1045;2216;2200;53;53;107;107;40;4;4.101428571;426;4.26;1086.878571;1086.878571;2194.264286;2194.264286;51.98188784;50.95785441;108.0599094;107.2796935
3.8282413;43.6594056;14:32:32:839;0;1066;1042;2213;2200;53;53;107;107;40;4;4.096190476;425;4.25;1085.490476;1085.490476;2191.461905;2191.461905;52.04836085;50.87654034;108.0516159;107.4168798
3.8282413;43.6594056;14:32:32:946;0;1066;1042;2213;2197;53;53;107;107;40;4;4.090952381;425;4.25;1084.102381;1084.102381;2188.659524;2188.659524;52.11500407;50.94168316;108.1899662;107.4077523
3.8282389;43.6594065;14:32:33:055;0;1063;1042;2213;2197;53;53;107;107;40;4;4.085714286;426;4.26;1082.714286;1082.714286;2185.857143;2185.857143;52.03496503;51.00699301;108.3286713;107.5454545
3.8282389;43.6594065;14:32:33:160;0;1063;1042;2213;2197;53;53;107;107;41.1;4.11;4.085714286;426;4.26;1082.714286;1082.714286;2185.857143;2185.857143;52.03496503;51.00699301;108.3286713;107.5454545
3.8282364;43.6594074;14:32:33:264;0;1063;1042;2213;2197;53;53;107;107;41.1;4.11;4.090952381;426;4.26;1084.102381;1084.102381;2188.659524;2188.659524;51.96833896;50.94168316;108.1899662;107.4077523
3.8282364;43.6594074;14:32:33:366;0;1066;1039;2213;2197;53;53;107;107;41.1;4.11;4.087142857;426;4.26;1083.092857;1083.092857;2186.621429;2186.621429;52.16357917;50.84236281;108.2908074;107.5078644
3.8282339;43.6594083;14:32:33:467;0;1066;1039;2210;2197;53;53;107;107;41.1;4.11;4.083333333;425;4.25;1082.083333;1082.083333;2184.583333;2184.583333;52.2122449;50.88979592;108.244898;107.6081633
3.8282339;43.6594083;14:32:33:568;0;1066;1039;2207;2197;53;53;107;107;40;4;4.088571429;425;4.25;1083.471429;1083.471429;2187.385714;2187.385714;52.1453529;50.82459818;107.9594689;107.4703005
3.8282314;43.6594091;14:32:33:667;0;1066;1039;2207;2197;53;53;107;107;40;4;4.088571429;424;4.24;1083.471429;1083.471429;2187.385714;2187.385714;52.1453529;50.82459818;107.9594689;107.4703005
3.8282314;43.6594091;14:32:33:764;0;1066;1039;2207;2197;53;53;107;107;40;4;4.07952381;424;4.24;1081.07381;1081.07381;2182.545238;2182.545238;52.26100152;50.93731761;108.1989028;107.7086495
3.8282289;43.65941;14:32:33:866;0;1066;1042;2207;2197;53;53;107;107;41.1;4.11;4.07047619;425;4.25;1078.67619;1078.67619;2177.704762;2177.704762;52.37716425;51.19794104;108.439401;107.948058
3.8282289;43.65941;14:32:33:963;0;1066;1042;2203;2200;53;53;107;107;41.1;4.11;4.07047619;425;4.25;1078.67619;1078.67619;2177.704762;2177.704762;52.37716425;51.19794104;108.2428638;108.0954609
3.8282264;43.659411;14:32:34:065;0;1070;1042;2203;2200;53;53;107;107;41.1;4.11;4.07047619;425;4.25;1078.67619;1078.67619;2177.704762;2177.704762;52.57370145;51.19794104;108.2428638;108.0954609
3.8282264;43.659411;14:32:34:170;0;1070;1042;2200;2197;53;53;107;107;41.9;4.19;4.07047619;425;4.25;1078.67619;1078.67619;2177.704762;2177.704762;52.57370145;51.19794104;108.0954609;107.948058
3.828224;43.6594119;14:32:34:281;0;1070;1042;2197;2197;53;53;107;107;41.1;4.11;4.074285714;423;4.23;1079.685714;1079.685714;2179.742857;2179.742857;52.52454418;51.15007013;107.8471248;107.8471248
3.828224;43.6594119;14:32:34:386;0;1070;1045;2194;2197;53;53;107;107;41.1;4.11;4.07952381;423;4.23;1081.07381;1081.07381;2182.545238;2182.545238;52.45710284;51.23146959;107.5615735;107.7086495
3.8282215;43.6594128;14:32:34:492;0;1070;1045;2194;2197;53;53;107;107;40;4;4.084761905;423;4.23;1082.461905;1082.461905;2185.347619;2185.347619;52.38983446;51.16577291;107.4236419;107.5705293
